source_sector,target_sector,input_coefficient,input_value
Iron and steel foundries,Trade,0.0017098787556859248,367192.0
"Non ferrous basic metals
 (including alloys)","Wood and wood products
 except furniture",0.011189886021749983,82442.0
"Non ferrous basic metals
 (including alloys)","Paper, Paper products and
 newsprint",0.01582117305325522,192377.0
"Non ferrous basic metals
 (including alloys)","Publishing, printing and
 allied activities",0.008340557789628063,30238.0
"Non ferrous basic metals
 (including alloys)",Furniture & Fixtures,0.031322365044643356,259446.0
"Non ferrous basic metals
 (including alloys)",Rubber products,0.013601367097525947,160618.0
"Non ferrous basic metals
 (including alloys)",Plastic products,0.02403201534205046,524962.0
"Non ferrous basic metals
 (including alloys)",Inorganic heavy chemicals,0.007325030806743399,139692.0
"Non ferrous basic metals
 (including alloys)",Organic heavy chemicals,0.004720762956045531,147226.0
"Non ferrous basic metals
 (including alloys)",Pesticides,0.006583188748862378,22026.0
"Non ferrous basic metals
 (including alloys)","Paints, varnishes and
 lacquers",0.011657339297033375,70547.0
"Non ferrous basic metals
 (including alloys)","Soaps, cosmetics &
 glycerin",0.0012351621153233558,10442.0
"Non ferrous basic metals
 (including alloys)","Synthetic fibers, resin",0.002550510426930118,23947.0
"Non ferrous basic metals
 (including alloys)",Other chemicals,0.012907890429860163,146536.0
"Non ferrous basic metals
 (including alloys)",Structural clay products,0.0017278869993240871,14556.0
"Non ferrous basic metals
 (including alloys)","Other non-metallic mineral
 prods.",0.05526429377477097,725190.0
"Non ferrous basic metals
 (including alloys)","Iron, steel and ferro alloys",0.013124408989989572,91353.0
"Non ferrous basic metals
 (including alloys)","Iron and steel casting &
 forging",0.01012286890634647,196290.0
"Non ferrous basic metals
 (including alloys)",Iron and steel foundries,0.01920351606374862,587665.0
"Non ferrous basic metals
 (including alloys)","Non ferrous basic metals
 (including alloys)",0.06657271899598884,1729540.0
"Non ferrous basic metals
 (including alloys)","Hand tools, hardware",0.07655827991332938,231643.0
"Non ferrous basic metals
 (including alloys)","Miscellaneous metal
 products",0.09439288955465834,1824868.0
"Non ferrous basic metals
 (including alloys)","Tractors and agri.
 implements",0.07127659415737982,382164.0
"Non ferrous basic metals
 (including alloys)",Industrial machinery(F & T),0.12771389607773248,164825.0
"Non ferrous basic metals
 (including alloys)","Industrial
 machinery(others)",0.08399133933914567,442812.0
"Non ferrous basic metals
 (including alloys)",Machine tools,0.0766329437237324,298650.0
"Non ferrous basic metals
 (including alloys)","Other non-electrical
 machinery",0.12115513917163176,2807742.0
"Non ferrous basic metals
 (including alloys)","Electrical industrial
 Machinery",0.10014535851051741,1080418.0
"Non ferrous basic metals
 (including alloys)",Electrical wires & cables,0.27668847975013533,884111.0
"Non ferrous basic metals
 (including alloys)",Batteries,0.11798414754304459,282478.0
"Non ferrous basic metals
 (including alloys)",Other electrical Machinery,0.01981730115595696,60025.0
"Non ferrous basic metals
 (including alloys)",Electrical appliances,0.19696562294028738,1254815.0
"Non ferrous basic metals
 (including alloys)","Electronic
 equipments(incl.TV)",0.07014722139939294,267831.0
"Non ferrous basic metals
 (including alloys)",Watches and clocks,0.08442615622779652,35885.0
"Non ferrous basic metals
 (including alloys)","Communication
 equipment",0.057913802712242245,135923.0
"Non ferrous basic metals
 (including alloys)",Ships and boats,0.02206643644953099,28474.0
"Non ferrous basic metals
 (including alloys)",Rail equipments,0.09791495217875396,141586.0
"Non ferrous basic metals
 (including alloys)",Motor vehicles,0.08711354130273001,5427841.0
"Non ferrous basic metals
 (including alloys)",Motor cycles and scooters,0.14558525891586974,1946472.0
"Non ferrous basic metals
 (including alloys)","Bicycles, cycle-rickshaw",0.1002419285030328,336987.0
"Non ferrous basic metals
 (including alloys)","Other transport
 equipments",0.13366442246701515,327679.0
"Non ferrous basic metals
 (including alloys)",Aircraft & spacecraft,0.028782735155665734,13201.0
"Non ferrous basic metals
 (including alloys)","Medical, precision&optical
 instru.s",0.021199923343331702,103211.0
"Non ferrous basic metals
 (including alloys)",Jems & jewelry,0.03704867824585305,671635.0
"Non ferrous basic metals
 (including alloys)","Miscellaneous
 manufacturing",0.10322913685927905,940477.0
"Non ferrous basic metals
 (including alloys)",Trade,0.007831676091616294,1681832.0
"Hand tools, hardware",Forestry and Logging,0.0019348693301015887,42149.0
"Hand tools, hardware",Iron ore,0.013420292791651892,79479.0
"Hand tools, hardware",Lime stone,0.0066928232847685174,12195.0
"Hand tools, hardware",Furniture & Fixtures,0.0011890488707657564,9849.0
"Hand tools, hardware",Plastic products,0.001576705880446398,34442.0
"Hand tools, hardware",Petroleum products,0.003039417859317768,344202.0
"Hand tools, hardware",Coal tar products,0.01907042245290902,65271.0
"Hand tools, hardware",Inorganic heavy chemicals,0.002761228074775176,52658.0
"Hand tools, hardware",Organic heavy chemicals,0.0017795287689308604,55498.0
"Hand tools, hardware",Pesticides,0.0024816224544540236,8303.0
"Hand tools, hardware","Paints, varnishes and
 lacquers",0.0043944502426085524,26594.0
"Hand tools, hardware",Other chemicals,0.0048657398288790175,55238.0
"Hand tools, hardware",Drugs and medicine,0.0011644421183766441,26828.0
"Hand tools, hardware","Other non-metallic mineral
 prods.",0.006121831861325862,80332.0
"Hand tools, hardware","Iron, steel and ferro alloys",0.0044815475576470915,31194.0
"Hand tools, hardware","Iron and steel casting &
 forging",0.003456648500614829,67027.0
"Hand tools, hardware",Iron and steel foundries,0.006557360335361658,200668.0
"Hand tools, hardware","Non ferrous basic metals
 (including alloys)",0.007208740697692903,187281.0
"Hand tools, hardware","Hand tools, hardware",0.004379801355583553,13252.0
"Hand tools, hardware","Miscellaneous metal
 products",0.005400025914662138,104397.0
"Hand tools, hardware","Tractors and agri.
 implements",0.002902435494387605,15562.0
"Hand tools, hardware",Industrial machinery(F & T),0.005200762447891646,6712.0
"Hand tools, hardware","Industrial
 machinery(others)",0.0034202592318263165,18032.0
"Hand tools, hardware",Machine tools,0.0031204862836909752,12161.0
"Hand tools, hardware","Other non-electrical
 machinery",0.004933512597279299,114333.0
"Hand tools, hardware","Electrical industrial
 Machinery",0.003476480229221899,37506.0
"Hand tools, hardware",Electrical wires & cables,0.00960526768753149,30692.0
"Hand tools, hardware",Batteries,0.004095726218704095,9806.0
"Hand tools, hardware",Electrical appliances,0.0068315551229521385,43522.0
"Hand tools, hardware","Electronic
 equipments(incl.TV)",0.002432868262370529,9289.0
"Hand tools, hardware",Watches and clocks,0.002929094733275928,1245.0
"Hand tools, hardware","Communication
 equipment",0.0016940862075136302,3976.0
"Hand tools, hardware",Rail equipments,0.0011113339465148927,1607.0
"Hand tools, hardware",Motor cycles and scooters,0.0016525080815378932,22094.0
"Hand tools, hardware","Bicycles, cycle-rickshaw",0.001137804652773254,3825.0
"Hand tools, hardware","Other transport
 equipments",0.001517027295477676,3719.0
"Hand tools, hardware","Medical, precision&optical
 instru.s",0.0011301312673553305,5502.0
"Hand tools, hardware",Jems & jewelry,0.0019749623340598343,35803.0
"Hand tools, hardware","Miscellaneous
 manufacturing",0.005502834782034113,50134.0
"Hand tools, hardware","Construction and
 construction services",0.003820460161431753,1028888.0
"Miscellaneous metal
 products",Fishing & Aquaculture,0.0019414974924709082,29848.0
"Miscellaneous metal
 products",Coal and Lignite,0.07371553117937632,825238.0
"Miscellaneous metal
 products",Crude petroleum,0.005171534278462499,75497.0
"Miscellaneous metal
 products",Natural Gas,0.004727596183999543,23970.0
"Miscellaneous metal
 products",Iron ore,0.2904543842763791,1720158.0
"Miscellaneous metal
 products",Copper ore,0.01491076568796776,2590.0
"Miscellaneous metal
 products",Other Metallic minerals,0.020399817226410783,44645.0
"Miscellaneous metal
 products",Lime stone,0.05640850863920276,102782.0
"Miscellaneous metal
 products",Woolen textiles,0.0275362439636137,85897.0
"Miscellaneous metal
 products",Silk textiles,0.03866279630382253,216518.0
"Miscellaneous metal
 products","Art silk, synthetic fiber
 textiles",0.003807548812821044,57201.0
"Miscellaneous metal
 products","Jute, hemp, mesta textiles",0.01274536034830832,19912.0
"Miscellaneous metal
 products",Carpet weaving,0.0168320302649895,24631.0
"Miscellaneous metal
 products","Miscellaneous textile
 products",0.02332772495266903,206128.0
"Miscellaneous metal
 products",Ready made garments,0.013873535729888146,223949.0
"Miscellaneous metal
 products","Wood and wood products
 except furniture",0.0065346046024008534,48144.0
"Miscellaneous metal
 products","Paper, Paper products and
 newsprint",0.011638998919771552,141524.0
"Miscellaneous metal
 products","Publishing, printing and
 allied activities",0.0021145153785068036,7666.0
"Miscellaneous metal
 products",Furniture & Fixtures,0.00821166880817801,68018.0
"Miscellaneous metal
 products",Leather footwear,0.00724031879242689,32356.0
"Miscellaneous metal
 products","Leather and leather
 products",0.023954842626497743,68932.0
"Miscellaneous metal
 products",Rubber products,0.014707645719860173,173682.0
"Miscellaneous metal
 products",Plastic products,0.002862992444199458,62540.0
"Miscellaneous metal
 products",Coal tar products,0.0016002314009986472,5477.0
"Miscellaneous metal
 products",Pesticides,0.0019128488147062209,6400.0
"Miscellaneous metal
 products","Synthetic fibers, resin",0.0042521642913416315,39924.0
"Miscellaneous metal
 products","Other non-metallic mineral
 prods.",0.004737995472715889,62173.0
"Miscellaneous metal
 products","Iron and steel casting &
 forging",0.0010951614656639342,21236.0
"Miscellaneous metal
 products",Iron and steel foundries,0.002108754645292515,64532.0
"Miscellaneous metal
 products","Non ferrous basic metals
 (including alloys)",0.0012171420998486088,31621.0
"Miscellaneous metal
 products","Hand tools, hardware",0.024435272670065983,73934.0
"Miscellaneous metal
 products","Miscellaneous metal
 products",0.003967633052522192,76705.0
"Miscellaneous metal
 products","Tractors and agri.
 implements",0.005509629028383514,29541.0
"Miscellaneous metal
 products",Industrial machinery(F & T),0.023070247485626617,29774.0
"Miscellaneous metal
 products","Industrial
 machinery(others)",0.019201022739450867,101230.0
"Miscellaneous metal
 products",Machine tools,0.01785946598397957,69601.0
"Miscellaneous metal
 products","Other non-electrical
 machinery",0.014319885689460684,331860.0
"Miscellaneous metal
 products","Electrical industrial
 Machinery",0.006267508229597855,67617.0
"Miscellaneous metal
 products",Batteries,0.0020929720662784235,5011.0
"Miscellaneous metal
 products",Electrical appliances,0.013937803997688805,88794.0
"Miscellaneous metal
 products","Electronic
 equipments(incl.TV)",0.006697524728747892,25572.0
"Miscellaneous metal
 products",Watches and clocks,0.09097603553497739,38669.0
"Miscellaneous metal
 products",Ships and boats,0.0013290699765029729,1715.0
"Miscellaneous metal
 products",Rail equipments,0.0055283158484381156,7994.0
"Miscellaneous metal
 products",Motor vehicles,0.08473959566545115,5279926.0
"Miscellaneous metal
 products",Motor cycles and scooters,0.07641006194474487,1021601.0
"Miscellaneous metal
 products","Bicycles, cycle-rickshaw",0.08360707574685348,281065.0
"Miscellaneous metal
 products","Other transport
 equipments",0.03302542723755408,80962.0
"Miscellaneous metal
 products","Medical, precision&optical
 instru.s",0.0018837575159788688,9171.0
"Miscellaneous metal
 products","Miscellaneous
 manufacturing",0.008773648474734367,79933.0
"Miscellaneous metal
 products","Construction and
 construction services",0.013990677886793548,3767829.0
"Miscellaneous metal
 products","Supportive and Auxiliary
 transport activities",0.004283973064272683,81841.0
"Miscellaneous metal
 products",Trade,0.014975632532716696,3215978.0
"Miscellaneous metal
 products",Education and research,0.0027768534296768155,188325.0
"Miscellaneous metal
 products",Legal services,0.004940379673793308,38579.0
"Miscellaneous metal
 products","Renting of machinery &
 equipment",0.014976028546964056,31762.0
"Miscellaneous metal
 products","Community, social and
 personal services",0.005491602229272107,237293.0
"Miscellaneous metal
 products",Other services,0.0018067691629839668,28475.0
"Tractors and agri.
 implements",Paddy,0.002642765385911661,60276.0
"Tractors and agri.
 implements",Wheat,0.0026176744071312132,38202.0
"Tractors and agri.
 implements",Rubber,0.00122022398132273,669.0
"Tractors and agri.
 implements",Fruits,0.0022981063628329888,44552.0
"Tractors and agri.
 implements",Vegetables,0.002071391005520988,51753.0
"Tractors and agri.
 implements",Other crops,0.0016548045194518517,60548.0
"Tractors and agri.
 implements","Tractors and agri.
 implements",0.006473315199794692,34708.0
Industrial machinery(F & T),Paddy,0.0013820195057621851,31521.0
Industrial machinery(F & T),Woolen textiles,0.0011018088001087383,3437.0
Industrial machinery(F & T),Ready made garments,0.0010107685632391972,16316.0
Industrial machinery(F & T),"Tractors and agri.
 implements",0.0017585827192250821,9429.0
Industrial machinery(F & T),Industrial machinery(F & T),0.011438268065520929,14762.0
Industrial machinery(F & T),"Industrial
 machinery(others)",0.0015195040320630335,8011.0
Industrial machinery(F & T),Machine tools,0.0011893309698961985,4635.0
Industrial machinery(F & T),"Other non-electrical
 machinery",0.00235212730950552,54510.0
Industrial machinery(F & T),"Electrical industrial
 Machinery",0.0012149976762288876,13108.0
"Industrial
 machinery(others)",Iron ore,0.0017106529557773162,10131.0
"Industrial
 machinery(others)",Copper ore,0.0018537708693149107,322.0
"Industrial
 machinery(others)",Lime stone,0.0012359358784172776,2252.0
"Industrial
 machinery(others)","Wood and wood products
 except furniture",0.011405968825983577,84034.0
"Industrial
 machinery(others)",Furniture & Fixtures,0.007571448870958921,62715.0
"Industrial
 machinery(others)",Petroleum products,0.00634042546728438,718028.0
"Industrial
 machinery(others)",Coal tar products,0.016443203033924204,56279.0
"Industrial
 machinery(others)",Inorganic heavy chemicals,0.0018679111717049893,35622.0
"Industrial
 machinery(others)",Organic heavy chemicals,0.0014090848634305138,43945.0
"Industrial
 machinery(others)",Fertilizers,0.0010204698428049764,1148.0
"Industrial
 machinery(others)",Pesticides,0.0037572535077612344,12571.0
"Industrial
 machinery(others)","Paints, varnishes and
 lacquers",0.002405595496423829,14558.0
"Industrial
 machinery(others)","Soaps, cosmetics &
 glycerin",0.005787234868051636,48925.0
"Industrial
 machinery(others)","Synthetic fibers, resin",0.0018458636242170577,17331.0
"Industrial
 machinery(others)",Other chemicals,0.0016723283002872688,18985.0
"Industrial
 machinery(others)","Iron and steel casting &
 forging",0.001072573373652218,20798.0
"Industrial
 machinery(others)",Iron and steel foundries,0.0012810295606018283,39202.0
"Industrial
 machinery(others)","Tractors and agri.
 implements",0.0019432255118895037,10419.0
"Industrial
 machinery(others)","Industrial
 machinery(others)",0.0025320009142440936,13349.0
"Industrial
 machinery(others)",Machine tools,0.0011120950212578477,4334.0
Machine tools,"Other non metallic
 minerals",0.00210550397637451,18517.0
Machine tools,"Wood and wood products
 except furniture",0.011005156940995006,81081.0
Machine tools,"Iron and steel casting &
 forging",0.001783995130048619,34593.0
Machine tools,Iron and steel foundries,0.0026786856836695495,81973.0
Machine tools,"Hand tools, hardware",0.0023928283892563325,7240.0
Machine tools,"Miscellaneous metal
 products",0.001080967284161512,20898.0
Machine tools,"Tractors and agri.
 implements",0.006755688117061292,36222.0
Machine tools,Industrial machinery(F & T),0.008658897549938788,11175.0
Machine tools,"Industrial
 machinery(others)",0.006816998491117891,35940.0
Machine tools,Machine tools,0.004109414343665074,16015.0
Machine tools,"Other non-electrical
 machinery",0.006287614727156252,145714.0
Machine tools,"Electrical industrial
 Machinery",0.003361357623646962,36264.0
Machine tools,Electrical wires & cables,0.0012045704199566242,3849.0
Machine tools,Batteries,0.0010337469295627815,2475.0
Machine tools,Electrical appliances,0.0017255476647813257,10993.0
Machine tools,"Electronic
 equipments(incl.TV)",0.0010547056187497168,4027.0
Machine tools,Rail equipments,0.0017185220019225317,2485.0
Machine tools,Motor vehicles,0.0037228969323691995,231965.0
Machine tools,Motor cycles and scooters,0.0027492187722045957,36757.0
Machine tools,"Bicycles, cycle-rickshaw",0.001380238846762849,4640.0
Machine tools,"Other transport
 equipments",0.0017397476244184694,4265.0
Machine tools,"Medical, precision&optical
 instru.s",0.0013207459195010496,6430.0
Machine tools,"Miscellaneous
 manufacturing",0.001689903943515323,15396.0
Machine tools,"Renting of machinery &
 equipment",0.001696484815565036,3598.0
"Other non-electrical
 machinery",Crude petroleum,0.0015496724370724281,22623.0
"Other non-electrical
 machinery",Natural Gas,0.001347276159069707,6831.0
"Other non-electrical
 machinery",Iron ore,0.005112540735862756,30278.0
"Other non-electrical
 machinery",Manganese ore,0.0025716806352007056,583.0
"Other non-electrical
 machinery",Copper ore,0.003914795624640185,680.0
"Other non-electrical
 machinery",Other Metallic minerals,0.0010070824765821339,2204.0
"Other non-electrical
 machinery",Lime stone,0.06491517210077817,118282.0
"Other non-electrical
 machinery",Mica,0.004347826086956522,1.0
"Other non-electrical
 machinery","Wood and wood products
 except furniture",0.005817269413723376,42859.0
"Other non-electrical
 machinery",Rubber products,0.0024869251822345066,29368.0
"Other non-electrical
 machinery",Petroleum products,0.007048785852339121,798247.0
"Other non-electrical
 machinery",Coal tar products,0.0014082737543935511,4820.0
"Other non-electrical
 machinery",Inorganic heavy chemicals,0.0011067879709498964,21107.0
"Other non-electrical
 machinery",Fertilizers,0.003127188943369257,3518.0
"Other non-electrical
 machinery",Pesticides,0.008914473241785584,29826.0
"Other non-electrical
 machinery","Iron and steel casting &
 forging",0.002676173193525077,51893.0
"Other non-electrical
 machinery",Iron and steel foundries,0.005234666760429761,160191.0
"Other non-electrical
 machinery","Non ferrous basic metals
 (including alloys)",0.0014259588953857108,37046.0
"Other non-electrical
 machinery","Hand tools, hardware",0.0035604889830743746,10773.0
"Other non-electrical
 machinery","Miscellaneous metal
 products",0.004096120119890227,79189.0
"Other non-electrical
 machinery","Tractors and agri.
 implements",0.016525156927722977,88603.0
"Other non-electrical
 machinery",Industrial machinery(F & T),0.01787955802817338,23075.0
"Other non-electrical
 machinery","Industrial
 machinery(others)",0.013160942050770896,69386.0
"Other non-electrical
 machinery",Machine tools,0.009029677849114827,35190.0
"Other non-electrical
 machinery","Other non-electrical
 machinery",0.021346968508765093,494711.0
"Other non-electrical
 machinery","Electrical industrial
 Machinery",0.006762757892711293,72960.0
"Other non-electrical
 machinery",Electrical wires & cables,0.0010524734534461228,3363.0
"Other non-electrical
 machinery",Batteries,0.0014568522385111037,3488.0
"Other non-electrical
 machinery",Electrical appliances,0.005242098591197776,33396.0
"Other non-electrical
 machinery","Electronic
 equipments(incl.TV)",0.005501912325074572,21007.0
"Other non-electrical
 machinery","Communication
 equipment",0.0019169250119727924,4499.0
"Other non-electrical
 machinery",Ships and boats,0.0020040670316248906,2586.0
"Other non-electrical
 machinery",Rail equipments,0.0021140932635320643,3057.0
"Other non-electrical
 machinery",Motor vehicles,0.014289077550190819,890319.0
"Other non-electrical
 machinery",Motor cycles and scooters,0.007871290757353414,105239.0
"Other non-electrical
 machinery","Bicycles, cycle-rickshaw",0.0015658571744309564,5264.0
"Other non-electrical
 machinery","Other transport
 equipments",0.0030915702802972052,7579.0
"Other non-electrical
 machinery","Medical, precision&optical
 instru.s",0.0025716545742073315,12520.0
"Other non-electrical
 machinery","Miscellaneous
 manufacturing",0.009254188840070173,84311.0
"Other non-electrical
 machinery","Construction and
 construction services",0.0017994506679361035,484610.0
"Other non-electrical
 machinery",Water Supply,0.0014073615246564905,15491.0
"Other non-electrical
 machinery",Communication services,0.0017806199980662685,97607.0
"Other non-electrical
 machinery",Trade,0.0010248040732881549,220074.0
"Other non-electrical
 machinery","Renting of machinery &
 equipment",0.0046962169991739185,9960.0
"Electrical industrial
 Machinery",Tea and coffee processing,0.0022213345396088846,7307.0
"Electrical industrial
 Machinery",Industrial machinery(F & T),0.006581536983371817,8494.0
"Electrical industrial
 Machinery","Industrial
 machinery(others)",0.001482896332875895,7818.0
"Electrical industrial
 Machinery",Machine tools,0.0022932148604017963,8937.0
"Electrical industrial
 Machinery","Other non-electrical
 machinery",0.003509765751248578,81338.0
"Electrical industrial
 Machinery","Electrical industrial
 Machinery",0.02451944654390259,264528.0
"Electrical industrial
 Machinery",Electrical wires & cables,0.004821098290317432,15405.0
"Electrical industrial
 Machinery",Batteries,0.003595350937242999,8608.0
"Electrical industrial
 Machinery",Electrical appliances,0.0026993762568220192,17197.0
"Electrical industrial
 Machinery","Electronic
 equipments(incl.TV)",0.003713600935746768,14179.0
"Electrical industrial
 Machinery","Communication
 equipment",0.005611021445358902,13169.0
"Electrical industrial
 Machinery",Motor vehicles,0.002035560282065475,126831.0
"Electrical industrial
 Machinery","Medical, precision&optical
 instru.s",0.005973961792032431,29084.0
"Electrical industrial
 Machinery","Miscellaneous
 manufacturing",0.005882283855347471,53591.0
Electrical wires & cables,"Electrical industrial
 Machinery",0.007266998612781872,78400.0
Electrical wires & cables,Electrical wires & cables,0.003929171634854616,12555.0
Electrical wires & cables,Batteries,0.002282596755580041,5465.0
Electrical wires & cables,Electrical appliances,0.0010852757713361307,6914.0
Electrical wires & cables,"Electronic
 equipments(incl.TV)",0.00246534491911872,9413.0
Electrical wires & cables,"Communication
 equipment",0.0029650769411688513,6959.0
Electrical wires & cables,"Medical, precision&optical
 instru.s",0.002426023336738242,11811.0
Electrical wires & cables,"Construction and
 construction services",0.012757704582095917,3435777.0
Electrical wires & cables,Communication services,0.0028581826938337686,156675.0
Batteries,Forestry and Logging,0.010824094859047279,235791.0
Batteries,"Other non metallic
 minerals",0.013057604073604972,114836.0
Batteries,"Hydrogenated
 oil(vanaspati)",0.002247248875790341,2880.0
Batteries,"Edible oils other than
 vanaspati",0.0027631070942925953,19631.0
Batteries,"Miscellaneous food
 products",0.0031343450843899995,132153.0
Batteries,"Grain Mill products, starch and starch products",0.005041177237519872,139970.0
Batteries,"Tractors and agri.
 implements",0.0017061740073678069,9148.0
Batteries,Machine tools,0.0010810466831009027,4213.0
Batteries,"Electrical industrial
 Machinery",0.0059155593299456515,63820.0
Batteries,Batteries,0.024216409385503235,57979.0
Batteries,Electrical appliances,0.0015792536209737942,10061.0
Batteries,"Electronic
 equipments(incl.TV)",0.0038935320904726323,14866.0
Batteries,Watches and clocks,0.004535979635145373,1928.0
Batteries,"Communication
 equipment",0.003401380833647211,7983.0
Batteries,Motor cycles and scooters,0.0011014975340277247,14727.0
Batteries,"Renting of machinery &
 equipment",0.005431297551554655,11519.0
Other electrical Machinery,"Other non metallic
 minerals",0.02497905241291529,219680.0
Other electrical Machinery,Sugar,0.010213419610240462,55067.0
Other electrical Machinery,"Khandsari, boora",0.01075766295057846,22694.0
Other electrical Machinery,"Hydrogenated
 oil(vanaspati)",0.0487551567729194,62483.0
Other electrical Machinery,"Edible oils other than
 vanaspati",0.02852456612068406,202658.0
Other electrical Machinery,Tea and coffee processing,0.2669477458941639,878115.0
Other electrical Machinery,"Miscellaneous food
 products",0.03808321894557712,1605698.0
Other electrical Machinery,"Grain Mill products, starch and starch products",0.04865364515615512,1350885.0
Other electrical Machinery,Beverages,0.0013303639862224587,8972.0
Other electrical Machinery,"Miscellaneous textile
 products",0.0018842982052993257,16650.0
Other electrical Machinery,Rubber products,0.0021677607511584422,25599.0
Other electrical Machinery,"Soaps, cosmetics &
 glycerin",0.0013459978653767924,11379.0
Other electrical Machinery,"Other non-metallic mineral
 prods.",0.0013434468690349253,17629.0
Other electrical Machinery,"Non ferrous basic metals
 (including alloys)",0.0014044036132657518,36486.0
Other electrical Machinery,"Hand tools, hardware",0.004456808125569288,13485.0
Other electrical Machinery,"Miscellaneous metal
 products",0.00345725386825472,66838.0
Other electrical Machinery,"Tractors and agri.
 implements",0.0020957889506768744,11237.0
Other electrical Machinery,Industrial machinery(F & T),0.021242387143764817,27415.0
Other electrical Machinery,"Industrial
 machinery(others)",0.007099427838732653,37429.0
Other electrical Machinery,Machine tools,0.009777147345405577,38103.0
Other electrical Machinery,"Other non-electrical
 machinery",0.008726388003227304,202232.0
Other electrical Machinery,"Electrical industrial
 Machinery",0.026941748517726936,290661.0
Other electrical Machinery,Electrical wires & cables,0.005761533237568577,18410.0
Other electrical Machinery,Batteries,0.006439721276767258,15418.0
Other electrical Machinery,Other electrical Machinery,0.0010987418283552647,3328.0
Other electrical Machinery,Electrical appliances,0.011585326707406104,73807.0
Other electrical Machinery,"Electronic
 equipments(incl.TV)",0.047066532883793546,179706.0
Other electrical Machinery,Watches and clocks,0.004053678895931264,1723.0
Other electrical Machinery,"Communication
 equipment",0.030583454197465006,71779.0
Other electrical Machinery,Ships and boats,0.0022140833369498503,2857.0
Other electrical Machinery,Rail equipments,0.008592610009612658,12425.0
Other electrical Machinery,Motor vehicles,0.01111712410453026,692682.0
Other electrical Machinery,Motor cycles and scooters,0.005230598699474494,69933.0
Other electrical Machinery,"Bicycles, cycle-rickshaw",0.0028164011640410894,9468.0
Other electrical Machinery,"Other transport
 equipments",0.009649990516029949,23657.0
Other electrical Machinery,"Medical, precision&optical
 instru.s",0.0053316643596405516,25957.0
Other electrical Machinery,Jems & jewelry,0.002901406833139099,52598.0
Other electrical Machinery,"Miscellaneous
 manufacturing",0.012461230501646603,113529.0
Other electrical Machinery,Communication services,0.008999385219359935,493313.0
Other electrical Machinery,Trade,0.0015764335948390338,338535.0
Other electrical Machinery,Real estate services,0.001587427566458479,35202.0
Other electrical Machinery,"Community, social and
 personal services",0.0038691827972487393,167188.0
Electrical appliances,Lime stone,0.0019203106743259568,3499.0
Electrical appliances,"Hydrogenated
 oil(vanaspati)",0.004339999391370096,5562.0
Electrical appliances,"Edible oils other than
 vanaspati",0.004469164915591589,31752.0
Electrical appliances,"Miscellaneous food
 products",0.0018774099252007838,79157.0
Electrical appliances,"Grain Mill products, starch and starch products",0.002166586110596881,60156.0
Electrical appliances,Coal tar products,0.0021723060920987663,7435.0
Electrical appliances,Industrial machinery(F & T),0.0014272652605805142,1842.0
Electrical appliances,Machine tools,0.0014513173604601723,5656.0
Electrical appliances,"Other non-electrical
 machinery",0.0030717462260460363,71187.0
Electrical appliances,"Electrical industrial
 Machinery",0.0015913243901050915,17168.0
Electrical appliances,Batteries,0.001817723893922111,4352.0
Electrical appliances,Electrical appliances,0.002146064556798898,13672.0
Electrical appliances,"Electronic
 equipments(incl.TV)",0.0011110159510147252,4242.0
Electrical appliances,"Communication
 equipment",0.002955277146708888,6936.0
Electrical appliances,Motor vehicles,0.0019337750457363502,120489.0
Electrical appliances,Railway Transport,0.0012598659618527168,19043.0
Electrical appliances,Air transport,0.011543800861656295,96460.0
Electrical appliances,Communication services,0.001253240368284616,68698.0
Electrical appliances,Real estate services,0.0024060787806362877,53356.0
Electrical appliances,"Community, social and
 personal services",0.002666572059282912,115223.0
"Electronic
 equipments(incl.TV)",Manganese ore,0.002223202470224967,504.0
"Electronic
 equipments(incl.TV)","Edible oils other than
 vanaspati",0.0015902187331933036,11298.0
"Electronic
 equipments(incl.TV)","Miscellaneous textile
 products",0.001278267160892245,11295.0
"Electronic
 equipments(incl.TV)",Furniture & Fixtures,0.002308075572271269,19118.0
"Electronic
 equipments(incl.TV)","Leather and leather
 products",0.002236948325694394,6437.0
"Electronic
 equipments(incl.TV)",Petroleum products,0.0015661034928306714,177355.0
"Electronic
 equipments(incl.TV)","Paints, varnishes and
 lacquers",0.0010692820756531528,6471.0
"Electronic
 equipments(incl.TV)","Soaps, cosmetics &
 glycerin",0.0011441987302741642,9673.0
"Electronic
 equipments(incl.TV)",Other chemicals,0.0021504635657051932,24413.0
"Electronic
 equipments(incl.TV)","Other non-metallic mineral
 prods.",0.0010016600854611752,13144.0
"Electronic
 equipments(incl.TV)",Iron and steel foundries,0.0037885496701059685,115937.0
"Electronic
 equipments(incl.TV)","Hand tools, hardware",0.002345566723556933,7097.0
"Electronic
 equipments(incl.TV)","Miscellaneous metal
 products",0.0024754450817359307,47857.0
"Electronic
 equipments(incl.TV)",Industrial machinery(F & T),0.005926017759456988,7648.0
"Electronic
 equipments(incl.TV)","Industrial
 machinery(others)",0.003909436725109372,20611.0
"Electronic
 equipments(incl.TV)",Machine tools,0.005796801713252432,22591.0
"Electronic
 equipments(incl.TV)","Other non-electrical
 machinery",0.0043997423749607655,101963.0
"Electronic
 equipments(incl.TV)","Electrical industrial
 Machinery",0.014422674963651103,155599.0
