sector_name,date,iip_index,iip_mom_growth,iip_yoy_growth,is_energy_intensive
General Index,2020-03-01,117.2,-12.667660208643806,-18.66759195003469,False
General Index,2020-04-01,54.0,-53.92491467576792,-57.31225296442688,False
General Index,2020-05-01,90.2,67.03703703703705,-33.38257016248154,False
General Index,2020-06-01,107.9,19.62305986696231,-16.550657385924204,False
General Index,2020-07-01,117.9,9.267840593141807,-10.54628224582701,False
General Index,2020-08-01,117.2,-0.593723494486853,-7.131537242472263,False
General Index,2020-09-01,124.1,5.887372013651859,0.9764035801464566,False
General Index,2020-10-01,129.6,4.431909750201446,4.516129032258065,False
General Index,2020-11-01,126.7,-2.2376543209876476,-1.630434782608703,False
General Index,2020-12-01,137.4,8.445146014206784,2.1561338289962872,False
General Index,2021-01-01,136.6,-0.5822416302765698,-0.5822416302765698,False
General Index,2021-02-01,129.9,-4.904831625183004,-3.2041728763040123,False
General Index,2021-03-01,145.6,12.086220169361027,24.23208191126278,False
General Index,2021-04-01,126.1,-13.392857142857139,133.5185185185185,False
General Index,2021-05-01,115.1,-8.723235527359241,27.605321507760515,False
General Index,2021-06-01,122.8,6.689834926151184,13.809082483781276,False
General Index,2021-07-01,131.5,7.08469055374592,11.535199321458855,False
General Index,2021-08-01,132.4,0.6844106463878452,12.969283276450504,False
General Index,2021-09-01,129.5,-2.1903323262839947,4.351329572925056,False
General Index,2021-10-01,135.0,4.247104247104239,4.166666666666674,False
General Index,2021-11-01,128.0,-5.185185185185182,1.0260457774269982,False
General Index,2021-12-01,138.8,8.437500000000009,1.0189228529839944,False
General Index,2022-01-01,139.3,0.36023054755043304,1.9765739385066095,False
General Index,2022-02-01,131.4,-5.67121320890166,1.1547344110854452,False
General Index,2022-03-01,148.8,13.242009132420085,2.197802197802212,False
General Index,2022-04-01,134.5,-9.610215053763449,6.6613798572561445,False
General Index,2022-05-01,137.8,2.4535315985130257,19.721980886185932,False
General Index,2022-06-01,138.3,0.36284470246734646,12.622149837133566,False
General Index,2022-07-01,134.4,-2.819956616052066,2.205323193916353,False
General Index,2022-08-01,131.5,-2.1577380952381042,-0.6797583081571079,False
General Index,2022-09-01,133.8,1.7490494296578118,3.3204633204633183,False
General Index,2022-10-01,129.5,-3.2137518684604016,-4.074074074074074,False
General Index,2022-11-01,137.7,6.332046332046315,7.578124999999991,False
General Index,2022-12-01,145.9,5.954974582425576,5.115273775216145,False
General Index,2023-01-01,147.4,1.0281014393420218,5.814788226848533,False
General Index,2023-02-01,139.3,-5.4952510176390685,6.0121765601217625,False
General Index,2023-03-01,151.7,8.901651112706377,1.9489247311827773,False
General Index,2023-04-01,140.7,-7.25115359261701,4.609665427509291,False
General Index,2023-05-01,145.6,3.482587064676612,5.660377358490543,False
General Index,2023-06-01,143.9,-1.1675824175824134,4.049168474331166,False
General Index,2023-07-01,142.7,-0.8339124391938957,6.175595238095233,False
General Index,2023-08-01,145.8,2.1723896285914757,10.874524714828905,False
General Index,2023-09-01,142.3,-2.400548696844995,6.352765321375187,False
General Index,2023-10-01,144.9,1.8271257905832616,11.891891891891904,False
General Index,2023-11-01,141.1,-2.6224982746721914,2.4691358024691468,False
General Index,2023-12-01,152.3,7.937632884479107,4.386566141192594,False
General Index,2024-01-01,153.6,0.8535784635587573,4.2062415196743475,False
General Index,2024-02-01,147.1,-4.2317708333333375,5.5994256999281955,False
General Index,2024-03-01,160.0,8.769544527532291,5.4713249835201205,False
General Index,2024-04-01,148.0,-7.499999999999996,5.18834399431416,False
General Index,2024-05-01,154.7,4.5270270270270085,6.25,False
General Index,2024-06-01,151.0,-2.3917259211376773,4.933981931897136,False
General Index,2024-07-01,149.8,-0.7947019867549643,4.975473020322374,False
General Index,2024-08-01,145.8,-2.6702269692923886,0.0,False
General Index,2024-09-01,146.9,0.7544581618655677,3.232607167955015,False
General Index,2024-10-01,150.3,2.3144996596323963,3.7267080745341685,False
General Index,2024-11-01,148.1,-1.463739188290103,4.961020552799433,False
General Index,2024-12-01,158.0,6.684672518568546,3.742613263296124,False
Manufacture of basic metals,2012-04-01,104.1,,,True
Manufacture of basic metals,2012-05-01,119.3,14.601344860710853,,True
Manufacture of basic metals,2012-06-01,106.4,-10.813076278290023,,True
Manufacture of basic metals,2012-07-01,109.5,2.913533834586457,,True
Manufacture of basic metals,2012-08-01,101.3,-7.488584474885851,,True
Manufacture of basic metals,2012-09-01,105.3,3.948667324777877,,True
Manufacture of basic metals,2012-10-01,102.9,-2.279202279202275,,True
Manufacture of basic metals,2012-11-01,104.5,1.5549076773566428,,True
Manufacture of basic metals,2012-12-01,109.9,5.167464114832532,,True
Manufacture of basic metals,2013-01-01,109.9,0.0,,True
Manufacture of basic metals,2013-02-01,105.5,-4.0036396724294825,,True
Manufacture of basic metals,2013-03-01,115.5,9.478672985782,,True
Manufacture of basic metals,2013-04-01,113.0,-2.164502164502169,8.549471661863596,True
Manufacture of basic metals,2013-05-01,114.2,1.0619469026548645,-4.2749371332774455,True
Manufacture of basic metals,2013-06-01,104.1,-8.84413309982488,-2.1616541353383534,True
Manufacture of basic metals,2013-07-01,112.5,8.069164265129691,2.7397260273972712,True
Manufacture of basic metals,2013-08-01,113.8,1.1555555555555541,12.339585389930896,True
Manufacture of basic metals,2013-09-01,109.8,-3.5149384885764468,4.2735042735042805,True
Manufacture of basic metals,2013-10-01,107.4,-2.1857923497267673,4.37317784256559,True
Manufacture of basic metals,2013-11-01,108.8,1.303538175046537,4.11483253588516,True
Manufacture of basic metals,2013-12-01,111.5,2.4816176470588314,1.4558689717925288,True
Manufacture of basic metals,2014-01-01,120.4,7.9820627802690725,9.554140127388532,True
Manufacture of basic metals,2014-02-01,115.2,-4.318936877076418,9.194312796208525,True
Manufacture of basic metals,2014-03-01,119.7,3.90625,3.6363636363636376,True
Manufacture of basic metals,2014-04-01,117.9,-1.5037593984962405,4.336283185840717,True
Manufacture of basic metals,2014-05-01,127.6,8.227311280746385,11.73380035026268,True
Manufacture of basic metals,2014-06-01,125.7,-1.4890282131661325,20.749279538904908,True
Manufacture of basic metals,2014-07-01,126.5,0.6364359586316537,12.444444444444436,True
Manufacture of basic metals,2014-08-01,123.7,-2.213438735177864,8.699472759226712,True
Manufacture of basic metals,2014-09-01,119.5,-3.3953112368633853,8.834244080145726,True
Manufacture of basic metals,2014-10-01,123.8,3.5983263598326376,15.270018621973925,True
Manufacture of basic metals,2014-11-01,123.8,0.0,13.786764705882359,True
Manufacture of basic metals,2014-12-01,124.1,0.24232633279481774,11.30044843049327,True
Manufacture of basic metals,2015-01-01,128.3,3.384367445608394,6.561461794019929,True
Manufacture of basic metals,2015-02-01,116.8,-8.963367108339837,1.388888888888884,True
Manufacture of basic metals,2015-03-01,124.1,6.25,3.6758563074352546,True
Manufacture of basic metals,2015-04-01,124.1,0.0,5.25869380831212,True
Manufacture of basic metals,2015-05-01,126.7,2.0950846091861486,-0.7053291536050055,True
Manufacture of basic metals,2015-06-01,124.3,-1.8942383583267608,-1.1137629276054106,True
Manufacture of basic metals,2015-07-01,126.3,1.6090104585679832,-0.15810276679841806,True
Manufacture of basic metals,2015-08-01,124.0,-1.82106096595408,0.24252223120453387,True
Manufacture of basic metals,2015-09-01,118.6,-4.354838709677422,-0.7531380753138084,True
Manufacture of basic metals,2015-10-01,119.0,0.3372681281618828,-3.8772213247172838,True
Manufacture of basic metals,2015-11-01,115.1,-3.2773109243697474,-7.0274636510500805,True
Manufacture of basic metals,2015-12-01,121.7,5.734144222415294,-1.9339242546333568,True
Manufacture of basic metals,2016-01-01,126.8,4.190632703368946,-1.1691348402182444,True
Manufacture of basic metals,2016-02-01,126.1,-0.5520504731861275,7.962328767123283,True
Manufacture of basic metals,2016-03-01,138.7,9.992069785884205,11.764705882352944,True
Manufacture of basic metals,2016-04-01,122.4,-11.75198269646719,-1.3698630136986245,True
Manufacture of basic metals,2016-05-01,134.6,9.967320261437894,6.235201262825574,True
Manufacture of basic metals,2016-06-01,131.0,-2.6745913818722045,5.390185036202744,True
Manufacture of basic metals,2016-07-01,126.6,-3.3587786259542063,0.23752969121140222,True
Manufacture of basic metals,2016-08-01,133.7,5.6082148499210005,7.822580645161281,True
Manufacture of basic metals,2016-09-01,129.8,-2.9169783096484547,9.443507588532896,True
Manufacture of basic metals,2016-10-01,130.7,0.6933744221879534,9.83193277310923,True
Manufacture of basic metals,2016-11-01,120.7,-7.651109410864565,4.865334491746309,True
Manufacture of basic metals,2016-12-01,133.2,10.356255178127572,9.449465899753484,True
Manufacture of basic metals,2017-01-01,137.3,3.0780780780780947,8.280757097791813,True
Manufacture of basic metals,2017-02-01,129.1,-5.9723233794610415,2.3790642347343294,True
Manufacture of basic metals,2017-03-01,137.7,6.661502711076683,-0.7209805335255948,True
Manufacture of basic metals,2017-04-01,131.1,-4.793028322440085,7.107843137254899,True
Manufacture of basic metals,2017-05-01,135.4,3.279938977879482,0.5943536404160454,True
Manufacture of basic metals,2017-06-01,135.1,-0.22156573116691725,3.1297709923663986,True
Manufacture of basic metals,2017-07-01,131.7,-2.5166543301258337,4.028436018957349,True
Manufacture of basic metals,2017-08-01,136.2,3.4168564920273425,1.8698578908002972,True
Manufacture of basic metals,2017-09-01,133.1,-2.2760646108663685,2.5423728813559254,True
Manufacture of basic metals,2017-10-01,138.6,4.132231404958686,6.044376434583021,True
Manufacture of basic metals,2017-11-01,136.6,-1.443001443001446,13.173156586578294,True
Manufacture of basic metals,2017-12-01,140.3,2.708638360175719,5.330330330330346,True
Manufacture of basic metals,2018-01-01,143.7,2.423378474697069,4.661325564457375,True
Manufacture of basic metals,2018-02-01,143.0,-0.4871259568545505,10.766847405112312,True
Manufacture of basic metals,2018-03-01,151.3,5.804195804195822,9.876543209876566,True
Manufacture of basic metals,2018-04-01,134.0,-11.43423661599472,2.212051868802445,True
Manufacture of basic metals,2018-05-01,138.3,3.208955223880605,2.1418020679468297,True
Manufacture of basic metals,2018-06-01,139.0,0.5061460592913791,2.886750555144335,True
Manufacture of basic metals,2018-07-01,136.9,-1.510791366906472,3.9483675018982645,True
Manufacture of basic metals,2018-08-01,140.4,2.5566106647187725,3.083700440528636,True
Manufacture of basic metals,2018-09-01,138.7,-1.2108262108262213,4.207362885048838,True
Manufacture of basic metals,2018-10-01,143.2,3.244412400865171,3.3189033189033212,True
Manufacture of basic metals,2018-11-01,139.5,-2.583798882681554,2.1229868228404225,True
Manufacture of basic metals,2018-12-01,146.4,4.946236559139794,4.347826086956519,True
Manufacture of basic metals,2019-01-01,146.0,-0.2732240437158473,1.6005567153792644,True
Manufacture of basic metals,2019-02-01,140.1,-4.041095890410961,-2.027972027972036,True
Manufacture of basic metals,2019-03-01,177.2,26.481084939329058,17.11830799735623,True
Manufacture of basic metals,2019-04-01,137.5,-22.4040632054176,2.6119402985074647,True
Manufacture of basic metals,2019-05-01,167.0,21.45454545454546,20.75198843094721,True
Manufacture of basic metals,2019-06-01,164.1,-1.736526946107786,18.057553956834525,True
Manufacture of basic metals,2019-07-01,164.7,0.3656307129798808,20.306793279766232,True
Manufacture of basic metals,2019-08-01,156.9,-4.735883424408005,11.752136752136755,True
Manufacture of basic metals,2019-09-01,150.4,-4.142766093052897,8.435472242249475,True
Manufacture of basic metals,2019-10-01,156.3,3.922872340425543,9.148044692737445,True
Manufacture of basic metals,2019-11-01,160.5,2.6871401151631336,15.053763440860223,True
Manufacture of basic metals,2019-12-01,170.9,6.479750778816196,16.73497267759563,True
Manufacture of basic metals,2020-01-01,168.7,-1.2873025160912932,15.54794520547944,True
Manufacture of basic metals,2020-02-01,169.5,0.47421458209839784,20.985010706638118,True
Manufacture of basic metals,2020-03-01,143.0,-15.634218289085544,-19.300225733634303,True
Manufacture of basic metals,2020-04-01,40.3,-71.81818181818183,-70.69090909090909,True
Manufacture of basic metals,2020-05-01,103.2,156.07940446650127,-38.203592814371255,True
Manufacture of basic metals,2020-06-01,131.5,27.422480620155042,-19.86593540524071,True
Manufacture of basic metals,2020-07-01,153.1,16.425855513307972,-7.043108682452937,True
Manufacture of basic metals,2020-08-01,162.9,6.401045068582634,3.8240917782026873,True
Manufacture of basic metals,2020-09-01,160.5,-1.4732965009208177,6.715425531914887,True
Manufacture of basic metals,2020-10-01,170.6,6.292834890965726,9.14907229686499,True
Manufacture of basic metals,2020-11-01,165.4,-3.048065650644771,3.0529595015576394,True
Manufacture of basic metals,2020-12-01,181.7,9.854897218863346,6.319485078993559,True
Manufacture of basic metals,2021-01-01,179.8,-1.0456796917996614,6.5797273266153145,True
Manufacture of basic metals,2021-02-01,163.6,-9.01001112347053,-3.480825958702072,True
Manufacture of basic metals,2021-03-01,184.7,12.897310513447424,29.16083916083916,True
Manufacture of basic metals,2021-04-01,168.5,-8.77097996751488,318.11414392059555,True
Manufacture of basic metals,2021-05-01,159.8,-5.163204747774475,54.844961240310084,True
Manufacture of basic metals,2021-06-01,163.5,2.3153942428034924,24.334600760456283,True
Manufacture of basic metals,2021-07-01,171.1,4.6483180428134485,11.757021554539527,True
Manufacture of basic metals,2021-08-01,178.8,4.500292226767977,9.760589318600378,True
Manufacture of basic metals,2021-09-01,174.7,-2.293064876957507,8.847352024922106,True
Manufacture of basic metals,2021-10-01,182.6,4.522037779049803,7.033997655334123,True
Manufacture of basic metals,2021-11-01,175.7,-3.7787513691128205,6.227327690447382,True
Manufacture of basic metals,2021-12-01,185.4,5.5207740466704625,2.0363236103467353,True
Manufacture of basic metals,2022-01-01,191.6,3.3441208198489614,6.562847608453826,True
Manufacture of basic metals,2022-02-01,180.0,-6.054279749478075,10.02444987775062,True
Manufacture of basic metals,2022-03-01,199.2,10.666666666666668,7.850568489442344,True
Manufacture of basic metals,2022-04-01,180.1,-9.588353413654616,6.884272997032648,True
Manufacture of basic metals,2022-05-01,186.2,3.3870072182121014,16.52065081351688,True
Manufacture of basic metals,2022-06-01,175.2,-5.907626208378092,7.155963302752277,True
Manufacture of basic metals,2022-07-01,182.6,4.223744292237441,6.721215663354774,True
Manufacture of basic metals,2022-08-01,185.9,1.8072289156626509,3.9709172259507763,True
Manufacture of basic metals,2022-09-01,185.7,-0.10758472296934496,6.296508299942749,True
Manufacture of basic metals,2022-10-01,192.2,3.500269251480881,5.257393209200445,True
Manufacture of basic metals,2022-11-01,192.7,0.2601456815816805,9.675583380762664,True
Manufacture of basic metals,2022-12-01,201.9,4.774260508562533,8.89967637540452,True
Manufacture of basic metals,2023-01-01,210.8,4.4081228330856925,10.020876826722347,True
Manufacture of basic metals,2023-02-01,195.4,-7.305502846299817,8.55555555555556,True
Manufacture of basic metals,2023-03-01,214.0,9.518935516888426,7.429718875502012,True
Manufacture of basic metals,2023-04-01,201.9,-5.654205607476637,12.104386451971138,True
Manufacture of basic metals,2023-05-01,206.3,2.1792966815255,10.794844253490886,True
Manufacture of basic metals,2023-06-01,203.4,-1.405719825496854,16.095890410958912,True
Manufacture of basic metals,2023-07-01,209.4,2.9498525073746285,14.676889375684565,True
Manufacture of basic metals,2023-08-01,217.4,3.8204393505253176,16.944593867670797,True
Manufacture of basic metals,2023-09-01,213.6,-1.7479300827966893,15.024232633279478,True
Manufacture of basic metals,2023-10-01,217.2,1.6853932584269593,13.007284079084291,True
Manufacture of basic metals,2023-11-01,207.3,-4.558011049723742,7.576543850544892,True
Manufacture of basic metals,2023-12-01,220.2,6.222865412445722,9.063893016344714,True
Manufacture of basic metals,2024-01-01,226.9,3.0426884650317954,7.63757115749526,True
Manufacture of basic metals,2024-02-01,213.2,-6.037902159541653,9.109518935516881,True
Manufacture of basic metals,2024-03-01,232.1,8.864915572232658,8.457943925233646,True
Manufacture of basic metals,2024-04-01,220.7,-4.911676001723397,9.311540366518066,True
Manufacture of basic metals,2024-05-01,225.9,2.3561395559583254,9.500727096461459,True
Manufacture of basic metals,2024-06-01,219.2,-2.965914121292612,7.767944936086524,True
Manufacture of basic metals,2024-07-01,223.7,2.0529197080291883,6.829035339063982,True
Manufacture of basic metals,2024-08-01,225.6,0.8493518104604414,3.771849126034943,True
Manufacture of basic metals,2024-09-01,219.7,-2.615248226950362,2.855805243445686,True
Manufacture of basic metals,2024-10-01,228.2,3.868912152935833,5.064456721915289,True
Manufacture of basic metals,2024-11-01,222.0,-2.7169149868536357,7.09117221418234,True
Manufacture of basic metals,2024-12-01,236.8,6.666666666666665,7.53860127157131,True
Manufacture of beverages,2012-04-01,134.2,,,False
Manufacture of beverages,2012-05-01,147.1,9.612518628912081,,False
Manufacture of beverages,2012-06-01,130.5,-11.284840244731475,,False
Manufacture of beverages,2012-07-01,93.1,-28.65900383141763,,False
Manufacture of beverages,2012-08-01,85.1,-8.59291084854995,,False
Manufacture of beverages,2012-09-01,82.3,-3.290246768507632,,False
Manufacture of beverages,2012-10-01,96.0,16.64641555285542,,False
Manufacture of beverages,2012-11-01,90.2,-6.041666666666668,,False
Manufacture of beverages,2012-12-01,91.9,1.8847006651884657,,False
Manufacture of beverages,2013-01-01,93.7,1.9586507072905324,,False
Manufacture of beverages,2013-02-01,98.5,5.122732123799367,,False
Manufacture of beverages,2013-03-01,137.9,40.000000000000014,,False
Manufacture of beverages,2013-04-01,138.2,0.2175489485134019,2.980625931445613,False
Manufacture of beverages,2013-05-01,156.5,13.241678726483364,6.39021074099253,False
Manufacture of beverages,2013-06-01,116.2,-25.75079872204473,-10.957854406130263,False
Manufacture of beverages,2013-07-01,87.4,-24.78485370051635,-6.122448979591821,False
Manufacture of beverages,2013-08-01,82.7,-5.3775743707093815,-2.82021151586368,False
Manufacture of beverages,2013-09-01,90.1,8.94800483675937,9.477521263669498,False
Manufacture of beverages,2013-10-01,94.6,4.994450610432843,-1.4583333333333393,False
Manufacture of beverages,2013-11-01,83.6,-11.627906976744185,-7.317073170731714,False
Manufacture of beverages,2013-12-01,88.5,5.861244019138767,-3.699673558215455,False
Manufacture of beverages,2014-01-01,98.0,10.73446327683616,4.589114194236932,False
Manufacture of beverages,2014-02-01,97.9,-0.10204081632652073,-0.6091370558375608,False
Manufacture of beverages,2014-03-01,123.4,26.046986721144027,-10.51486584481508,False
Manufacture of beverages,2014-04-01,132.7,7.536466774716355,-3.979739507959479,False
Manufacture of beverages,2014-05-01,151.0,13.790504898266786,-3.514376996805113,False
Manufacture of beverages,2014-06-01,122.5,-18.87417218543046,5.421686746987953,False
Manufacture of beverages,2014-07-01,102.7,-16.163265306122444,17.50572082379862,False
Manufacture of beverages,2014-08-01,94.6,-7.887049659201562,14.389359129383305,False
Manufacture of beverages,2014-09-01,98.0,3.594080338266381,8.768035516093242,False
Manufacture of beverages,2014-10-01,94.4,-3.6734693877551017,-0.21141649048624922,False
Manufacture of beverages,2014-11-01,87.9,-6.885593220338981,5.143540669856472,False
Manufacture of beverages,2014-12-01,89.8,2.1615472127417323,1.4689265536723228,False
Manufacture of beverages,2015-01-01,92.0,2.4498886414253906,-6.122448979591832,False
Manufacture of beverages,2015-02-01,105.5,14.67391304347827,7.763023493360577,False
Manufacture of beverages,2015-03-01,127.3,20.66350710900473,3.1604538087520284,False
Manufacture of beverages,2015-04-01,122.6,-3.692065985860171,-7.611152976639035,False
Manufacture of beverages,2015-05-01,137.2,11.908646003262646,-9.139072847682128,False
Manufacture of beverages,2015-06-01,111.1,-19.023323615160347,-9.306122448979593,False
Manufacture of beverages,2015-07-01,90.5,-18.541854185418536,-11.879259980525802,False
Manufacture of beverages,2015-08-01,86.5,-4.41988950276243,-8.562367864693442,False
Manufacture of beverages,2015-09-01,92.4,6.8208092485549265,-5.714285714285705,False
Manufacture of beverages,2015-10-01,100.0,8.225108225108224,5.932203389830493,False
Manufacture of beverages,2015-11-01,95.2,-4.799999999999994,8.304891922639367,False
Manufacture of beverages,2015-12-01,104.7,9.978991596638664,16.59242761692652,False
Manufacture of beverages,2016-01-01,129.5,23.686723973256928,40.760869565217384,False
Manufacture of beverages,2016-02-01,113.2,-12.586872586872587,7.29857819905213,False
Manufacture of beverages,2016-03-01,133.9,18.28621908127208,5.184603299293022,False
Manufacture of beverages,2016-04-01,133.8,-0.07468259895443419,9.135399673735733,False
Manufacture of beverages,2016-05-01,140.8,5.231689088191338,2.6239067055393805,False
Manufacture of beverages,2016-06-01,111.0,-21.16477272727273,-0.09000900090008201,False
Manufacture of beverages,2016-07-01,96.1,-13.423423423423431,6.187845303867401,False
Manufacture of beverages,2016-08-01,97.7,1.6649323621227952,12.94797687861271,False
Manufacture of beverages,2016-09-01,98.3,0.61412487205732,6.385281385281383,False
Manufacture of beverages,2016-10-01,98.1,-0.20345879959308144,-1.9000000000000017,False
Manufacture of beverages,2016-11-01,91.1,-7.135575942915395,-4.306722689075637,False
Manufacture of beverages,2016-12-01,95.2,4.500548847420416,-9.073543457497612,False
Manufacture of beverages,2017-01-01,95.9,0.7352941176470562,-25.945945945945937,False
Manufacture of beverages,2017-02-01,97.9,2.085505735140769,-13.515901060070668,False
Manufacture of beverages,2017-03-01,119.3,21.859039836567916,-10.90365944734878,False
Manufacture of beverages,2017-04-01,112.2,-5.951383067896055,-16.143497757847534,False
Manufacture of beverages,2017-05-01,120.8,7.664884135472372,-14.204545454545459,False
Manufacture of beverages,2017-06-01,105.4,-12.74834437086092,-5.045045045045038,False
Manufacture of beverages,2017-07-01,92.1,-12.61859582542696,-4.162330905306977,False
Manufacture of beverages,2017-08-01,95.8,4.017372421281218,-1.9447287615148467,False
